pitcher,player_name,pitch_type,stuff_plus_career,total_pitches
622786,"Tinoco, Jesus",SI,102.6,455
592314,"Foltynewicz, Mike",SL,102.6,530
650828,"Santana, Edgar",SL,102.6,213
687830,"Gipson-Long, Sawyer",FC,102.6,50
592804,"Thornburg, Tyler",CH,102.6,50
686701,"Bergert, Ryan",ST,102.6,234
669212,"Morgan, Eli",FF,102.6,2145
669270,"Kuhnel, Joel",SI,102.6,450
668873,"Kilian, Caleb",FF,102.6,310
548389,"Stripling, Ross",KC,102.6,711
676105,"Criswell, Jeff",SL,102.6,142
683004,"Leiter, Jack",FC,102.6,114
679525,"Marsh, Alec",CU,102.6,554
453192,"Miller, Andrew",SL,102.6,399
660813,"Graterol, Brusdar",SL,102.6,548
663423,"Thornton, Trent",FF,102.6,1271
663568,"Kolek, Stephen",FC,102.6,460
663562,"Davis, Noah",ST,102.6,156
663321,"Hernandez, Nick",FF,102.6,147
680689,"Richardson, Lyon",CH,102.6,372
695076,"Lowder, Rhett",SL,102.6,304
647336,"Soroka, Michael",SL,102.6,586
670970,"Morejon, Adrian",CU,102.6,71
808967,"Yamamoto, Yoshinobu",FF,102.6,2081
672715,"Patiño, Luis",CH,102.5,118
669804,"De Jesus, Angel",SL,102.5,79
680694,"Bradish, Kyle",SL,102.5,2101
641632,"Greene, Conner",SL,102.5,139
607644,"Means, John",FF,102.5,1434
690916,"Fitts, Richard",CU,102.5,81
663767,"Shugart, Chase",FC,102.5,263
679775,"Backhus, Kyle",ST,102.5,177
702273,"Schultz, Noah",CH,102.5,57
598287,"Ramirez, Noé",CH,102.5,431
598286,"Ramirez, Nick",SI,102.5,464
800048,"Messick, Parker",SL,102.5,200
702352,"Bivens, Spencer",CH,102.5,295
681006,"Simpson, Josh",FF,102.5,72
665795,"Cabrera, Edward",SL,102.5,1080
697812,"Rock, Joe",SI,102.5,64
677020,"Walker, Josh",SL,102.5,154
686560,"Collyer, Gavin",FC,102.5,108
621107,"Eflin, Zach",CU,102.5,1799
693313,"Seymour, Carson",FF,102.5,136
656731,"Megill, Tylor",FS,102.5,120
664141,"Brubaker, JT",CU,102.5,584
671096,"Abbott, Andrew",CH,102.5,1428
806188,"Gibson, Cade",SL,102.5,87
670955,"Uceta, Edwin",CU,102.5,102
673929,"Leasure, Jordan",CU,102.4,67
806960,"Morales, Luis",CH,102.4,107
663765,"Woodford, Jake",FF,102.4,557
656548,"Holloway, Jordan",KC,102.4,69
641851,"McGowin, Kyle",SL,102.4,355
642547,"Peralta, Freddy",ST,102.4,1089
502043,"Gibson, Kyle",SL,102.4,888
663558,"Morán, Jovani",FF,102.4,953
806960,"Morales, Luis",ST,102.4,286
592094,"Adam, Jason",ST,102.4,911
664076,"Cleavinger, Garrett",SL,102.4,1088
670426,"Diehl, Phillip",FF,102.4,62
657272,"Uelmen, Erich",FF,102.4,140
678024,"Vasil, Mike",FC,102.4,90
596049,"Morimando, Shawn",FF,102.4,65
678692,"Henriquez, Ronny",SL,102.4,455
656457,"Gilbert, Tyler",FS,102.4,139
681517,"Leahy, Kyle",CU,102.4,383
687064,"Young, Brandon",CU,102.3,210
623454,"Anderson, Drew",FF,102.3,415
687014,"Avila, Nick",FC,102.3,76
663903,"Singer, Brady",SI,102.3,6720
445276,"Jansen, Kenley",SL,102.3,456
663941,"Beck, Tristan",ST,102.3,512
695418,"Lord, Brad",CH,102.3,278
695418,"Lord, Brad",SL,102.3,584
656290,"Carlton, Drew",FF,102.3,159
605182,"Clevinger, Mike",FC,102.3,459
669203,"Burnes, Corbin",ST,102.3,222
688107,"Gasser, Robert",SI,102.3,166
608335,"Funkhouser, Kyle",SL,102.3,359
643778,"Webb, Tyler",CU,102.3,53
670912,"Oviedo, Johan",FF,102.3,2439
595897,"Burdi, Nick",SL,102.3,99
657514,"Bernardino, Brennan",SI,102.3,1413
666171,"Zeferjahn, Ryan",SI,102.3,125
677651,"Garcia, Luis",FC,102.3,1499
676714,"Hughes, Brandon",SI,102.3,95
664714,"Newsome, Ljay",CU,102.3,51
676710,"Crawford, Kutter",SL,102.3,202
668820,"Kranick, Max",FF,102.3,540
682010,"Ramsey, Lane",SL,102.3,174
664776,"Cousins, Jake",SL,102.3,70
474463,"Anderson, Brett",KC,102.3,187
605397,"Musgrove, Joe",SL,102.3,1787
594311,"Gustave, Jandel",SL,102.3,243
543766,"Shaw, Bryan",FC,102.3,2170
605388,"Morgan, Adam",SL,102.3,208
643410,"Leiter Jr., Mark",FS,102.2,1387
680694,"Bradish, Kyle",CU,102.2,1156
702273,"Schultz, Noah",SI,102.2,171
702070,"Cameron, Noah",CH,102.2,572
669160,"May, Dustin",CH,102.2,72
663455,"Pilkington, Konnor",CH,102.2,330
571927,"Matz, Steven",CU,102.2,1236
605121,"Anderson, Justin",SI,102.2,132
650960,"Duarte, Daniel",SI,102.2,164
663989,"Vespi, Nick",FC,102.2,396
656529,"Hentges, Sam",SL,102.2,655
571510,"Boyd, Matthew",SL,102.2,1325
448281,"Doolittle, Sean",CU,102.2,78
644364,"Arano, Víctor",FF,102.2,70
547943,"Ryu, Hyun Jin",CH,102.2,963
572143,"Smith, Burch",FF,102.2,1049
693821,"Elder, Bryce",SL,102.2,2698
605452,"Ross, Joe",SL,102.2,1164
641816,"Mahle, Tyler",FS,102.2,1781
593576,"Neris, Héctor",SI,102.2,724
667297,"Nance, Tommy",SL,102.2,582
663378,"Szapucki, Thomas",FF,102.2,175
596295,"Gomber, Austin",KC,102.2,1849
664337,"Yajure, Miguel",CU,102.2,122
686753,"Jameson, Drey",FF,102.2,311
691945,"Baumler, Carter",FF,102.2,50
667376,"Sánchez, Miguel",SL,102.2,51
455119,"Martin, Chris",CU,102.1,53
813349,"Early, Connelly",SL,102.1,79
621107,"Eflin, Zach",SL,102.1,389
641743,"Kay, Anthony",CH,102.1,234
656257,"Brigham, Jeff",ST,102.1,525
674841,"Alvarez, Andrew",CU,102.1,174
663878,"Pearson, Nate",SL,102.1,824
656578,"Jackson, Andre",CU,102.1,65
502202,"Boxberger, Brad",CH,102.1,456
624586,"Hoyt, James",SL,102.1,118
519141,"Pomeranz, Drew",KC,102.1,396
666157,"Lodolo, Nick",FF,102.1,2046
518617,"Diekman, Jake",ST,102.1,1115
676641,"Sulser, Beau",FC,102.1,82
666171,"Zeferjahn, Ryan",FF,102.1,523
572955,"Johnson, Pierce",FF,102.1,1438
688158,"Morgan, David",SL,102.1,144
573186,"Stroman, Marcus",SI,102.1,4244
670990,"Ramírez, Yohan",SI,102.0,1286
573009,"Mantiply, Joe",CH,102.0,865
687849,"Kent, Zak",CU,102.0,77
621074,"Rucker, Michael",CH,102.0,74
622780,"Perdomo, Angel",FF,102.0,532
672782,"Gómez, Yoendrys",CU,102.0,158
676105,"Criswell, Jeff",FF,102.0,152
642016,"Robert, Daniel",FF,102.0,112
686790,"McDonald, Trevor",SI,102.0,308
642152,"Trivino, Lou",CU,102.0,134
660271,"Ohtani, Shohei",SI,102.0,347
685503,"Arihara, Kohei",FS,102.0,52
595345,"Okert, Steven",SI,102.0,116
640455,"Manaea, Sean",CH,102.0,2133
680689,"Richardson, Lyon",SI,102.0,196
641729,"Jiménez, Joe",SL,102.0,1414
607536,"Freeland, Kyle",FC,102.0,2555
687377,"Ribalta, Orlando",SI,102.0,95
501985,"Minor, Mike",FF,102.0,1838
605194,"Cotton, Jharel",FF,102.0,581
669160,"May, Dustin",SI,102.0,1432
543507,"May, Trevor",SL,102.0,604
670990,"Ramírez, Yohan",CU,101.9,301
622253,"Tate, Dillon",SI,101.9,1485
681293,"Arrighetti, Spencer",SI,101.9,120
805673,"Matthews, Zebby",FF,101.9,1003
669920,"Alexander, Jason",CH,101.9,696
669721,"Daniel, Davis",SL,101.9,121
686799,"Kochanowicz, Jack",SI,101.9,1936
681806,"Wantz, Andrew",FF,101.9,879
623437,"Topa, Justin",SI,101.9,1076
672578,"Hernández, Carlos",SL,101.9,937
465657,"Soria, Joakim",SL,101.9,126
607229,"Gsellman, Robert",CH,101.9,70
448179,"Hill, Rich",ST,101.9,537
669461,"Liberatore, Matthew",CU,101.9,977
670950,"Richards, Trevor",FF,101.9,2442
700669,"Graceffo, Gordon",CU,101.9,257
453268,"Bard, Daniel",SI,101.9,1072
595411,"Sherriff, Ryan",SL,101.9,116
656794,"Newcomb, Sean",CU,101.9,240
605359,"Marshall, Evan",CU,101.9,123
605347,"López, Jorge",SL,101.9,634
676917,"Cavalli, Cade",CH,101.9,203
672710,"Contreras, Roansy",SI,101.8,112
689296,"Nunez, Anthony",SI,101.8,67
656794,"Newcomb, Sean",SI,101.8,493
641907,"Murphy, Patrick",FF,101.8,237
676130,"Buttó, José",SI,101.8,502
471911,"Carrasco, Carlos",CU,101.8,432
691172,"Zulueta, Yosver",SL,101.8,92
502327,"Santiago, Héctor",FF,101.8,321
681870,"Sabrowski, Erik",SL,101.8,229
502327,"Santiago, Héctor",CH,101.8,125
681190,"Vásquez, Randy",CH,101.8,541
605121,"Anderson, Justin",FC,101.8,72
672456,"Montero, Keider",KC,101.8,526
621366,"Borucki, Ryan",SI,101.8,860
502083,"McAllister, Zach",FF,101.8,65
663432,"Rainey, Tanner",FF,101.8,1595
670059,"Holderman, Colin",SI,101.8,1223
542881,"Anderson, Tyler",FC,101.8,2804
664285,"Valdez, Framber",SL,101.8,807
676755,"Mattson, Isaac",FF,101.8,987
680744,"Madden, Ty",FF,101.7,231
621074,"Rucker, Michael",FF,101.7,804
672335,"Pérez, Cionel",CU,101.7,170
663558,"Morán, Jovani",SL,101.7,54
477132,"Kershaw, Clayton",CU,101.7,1330
687931,"Whisenhunt, Carson",SL,101.7,57
686993,"Sterner, Justin",FC,101.7,479
543518,"McGough, Scott",FS,101.7,774
607074,"Rodón, Carlos",SI,101.7,322
606160,"Montero, Rafael",FS,101.7,518
656818,"Overton, Connor",SL,101.7,145
518858,"Jones, Nate",SL,101.7,112
620454,"Castillo, José",SL,101.7,237
666374,"Brash, Matt",CH,101.7,111
593334,"Germán, Domingo",FF,101.7,1361
686563,"Cannon, Jonathan",FF,101.7,574
694350,"Brzykcy, Zach",CU,101.7,112
592858,"Wick, Rowan",FF,101.7,872
660761,"Suarez, José",SL,101.7,755
686218,"Sheehan, Emmet",CU,101.7,162
680802,"Weiss, Ryan",FF,101.7,218
680736,"Wrobleski, Justin",FC,101.7,154
600921,"Machado, Andrés",FF,101.7,893
664126,"Fairbanks, Pete",FC,101.7,79
592741,"Shreve, Chasen",FS,101.7,824
687562,"Bennett, Jake",SI,101.7,58
669438,"Englert, Mason",FC,101.7,190
663158,"Suarez, Robert",CH,101.7,864
678821,"Peralta, Luis",CU,101.7,118
656427,"Flaherty, Jack",FF,101.7,5304
641703,"Honeywell, Brent",CH,101.6,506
622554,"Domínguez, Seranthony",SL,101.6,761
681168,"Curvelo, Luis",FF,101.6,101
669387,"Mlodzinski, Carmen",SI,101.6,423
644364,"Arano, Víctor",SI,101.6,287
670329,"Garcia, Rico",CU,101.6,236
608032,"Estévez, Carlos",SL,101.6,1166
666374,"Brash, Matt",FC,101.6,50
554340,"García, Yimi",SI,101.6,575
656876,"Rasmussen, Drew",SL,101.6,283
676710,"Crawford, Kutter",FS,101.6,402
640455,"Manaea, Sean",FF,101.6,3463
642203,"Widener, Taylor",FF,101.6,1031
608717,"Stratton, Chris",FF,101.6,2462
676106,"Hancock, Emerson",FF,101.6,1216
664991,"Wolfram, Grant",SL,101.6,128
671111,"Peralta, Sammy",ST,101.6,160
663574,"Santillan, Tony",SL,101.6,762
641582,"Foster, Matt",CH,101.6,238
669358,"Baz, Shane",KC,101.6,1417
675660,"Drohan, Shane",SL,101.6,73
669270,"Kuhnel, Joel",FC,101.6,148
592426,"Jackson, Luke",SL,101.6,1866
669713,"Wesneski, Hayden",FC,101.6,362
656638,"Lange, Alex",SI,101.6,815
571670,"Floro, Dylan",SI,101.6,1495
670280,"Bednar, David",CU,101.5,1496
646241,"De Jesus, Enmanuel",SI,101.5,58
687830,"Gipson-Long, Sawyer",FF,101.5,213
690382,"Darrell-Hicks, Michael",FC,101.5,53
684320,"Rodríguez, Yariel",SI,101.5,234
595881,"Beede, Tyler",CU,101.5,188
679525,"Marsh, Alec",FF,101.5,1299
681867,"Criswell, Cooper",SI,101.5,892
656605,"Keller, Mitch",FC,101.5,1605
605347,"López, Jorge",SI,101.5,2084
592865,"Williams, Taylor",SI,101.5,50
519242,"Sale, Chris",CH,101.5,1054
682051,"Hill, Garrett",KC,101.5,110
608032,"Estévez, Carlos",FF,101.5,3225
493603,"Ottavino, Adam",SI,101.5,1414
606996,"Hart, Kyle",ST,101.5,319
664092,"Poppen, Sean",SI,101.5,474
669276,"Lee, Dylan",FF,101.5,1264
669711,"Weissert, Greg",SI,101.5,977
663562,"Davis, Noah",SL,101.5,88
663554,"Mize, Casey",FF,101.5,2626
542947,"Bleier, Richard",FC,101.5,510
461325,"Clippard, Tyler",CH,101.4,140
685107,"Veneziano, Anthony",ST,101.4,187
684974,"Yoho, Craig",FF,101.4,67
689225,"Brieske, Beau",FF,101.4,1537
681343,"Smith, Shane",SL,101.4,256
663385,"Smith, Chad",SI,101.4,354
687134,"Blalock, Bradley",FC,101.4,102
676879,"Ashby, Aaron",CU,101.4,762
675660,"Drohan, Shane",SI,101.4,61
667465,"Fletcher, Aaron",SI,101.4,85
543859,"Tonkin, Michael",FF,101.4,1558
680570,"Rodriguez, Grayson",SL,101.4,309
690997,"McLean, Nolan",SI,101.4,570
680735,"Cox, Austin",FC,101.4,112
622663,"Severino, Luis",FC,101.4,1374
687473,"Gusto, Ryan",ST,101.4,179
687396,"Headrick, Brent",SL,101.4,441
622250,"Sborz, Josh",CU,101.4,624
623167,"Flexen, Chris",SL,101.3,312
607074,"Rodón, Carlos",FC,101.3,134
663770,"Evans, Demarcus",FF,101.3,315
680686,"Gray, Josiah",SL,101.3,1737
658305,"García, Edgar",SI,101.3,96
663531,"Allen, Logan",CH,101.3,140
650633,"King, Michael",FC,101.3,153
670059,"Holderman, Colin",FC,101.3,529
670036,"Festa, Matt",FC,101.3,227
669912,"Snead, Kirby",SI,101.3,475
682010,"Ramsey, Lane",FF,101.3,165
682847,"Ortiz, Luis",FC,101.3,606
605280,"Holmes, Clay",CU,101.3,209
642758,"Acevedo, Domingo",CH,101.3,222
665152,"Kremer, Dean",FC,101.3,2556
664942,"Naile, James",CU,101.3,119
488984,"Hunter, Tommy",FC,101.3,275
676596,"Fleming, Josh",SI,101.3,1675
668338,"Miller, Tyson",ST,101.3,412
461325,"Clippard, Tyler",FS,101.3,60
624522,"Thompson, Keegan",ST,101.3,151
571901,"Loup, Aaron",FC,101.3,804
453268,"Bard, Daniel",CH,101.3,63
691945,"Baumler, Carter",CU,101.3,71
664948,"Misiewicz, Anthony",CU,101.3,486
663623,"Irvin, Jake",ST,101.3,80
608723,"Voth, Austin",FF,101.2,1853
519151,"Pressly, Ryan",CH,101.2,209
694477,"Patrick, Chad",SI,101.2,655
434378,"Verlander, Justin",CU,101.2,1852
693855,"Seymour, Ian",ST,101.2,143
593140,"Feliz, Michael",SL,101.2,127
668948,"McCarty, Kirk",FF,101.2,221
670183,"Acton, Garrett",FF,101.2,152
592866,"Williams, Trevor",ST,101.2,696
622608,"Senzatela, Antonio",CU,101.2,577
694462,"Waldrep, Hurston",SL,101.2,100
459429,"McGee, Jake",FF,101.2,1308
518748,"Grimm, Justin",FF,101.2,114
693313,"Seymour, Carson",SI,101.2,263
685326,"Brown, McCade",FF,101.2,287
669432,"Rogers, Trevor",CH,101.2,2372
656548,"Holloway, Jordan",SI,101.2,81
571882,"Law, Derek",CU,101.2,100
663947,"Holton, Tyler",ST,101.2,708
607625,"Lugo, Seth",CU,101.2,2390
663568,"Kolek, Stephen",FF,101.2,641
675848,"Mejia, Juan",FF,101.2,938
506433,"Darvish, Yu",CH,101.2,79
694297,"Pfaadt, Brandon",CU,101.1,660
605452,"Ross, Joe",SI,101.1,1461
681916,"Smith, Dylan",FF,101.1,82
641871,"Middleton, Keynan",SL,101.1,496
686563,"Cannon, Jonathan",ST,101.1,711
605182,"Clevinger, Mike",FF,101.1,1864
458677,"Wilson, Justin",FC,101.1,537
608331,"Fried, Max",CH,101.1,1574
663704,"McArthur, James",SI,101.1,439
663776,"Sandoval, Patrick",SL,101.1,1983
455119,"Martin, Chris",SI,101.1,435
621076,"Kaprielian, James",CH,101.1,631
677161,"Kelly, Zack",FC,101.1,539
664944,"Vieaux, Cam",FF,101.1,94
678368,"Bellozo, Valente",CH,101.1,343
664139,"Gibaut, Ian",CH,101.1,172
695684,"Rodríguez, Elmer",SI,101.1,99
666157,"Lodolo, Nick",CH,101.1,1200
700241,"McGreevy, Michael",SI,101.1,605
666277,"Soriano, George",SI,101.1,134
687424,"Maldonado, Anthony",SL,101.1,251
676272,"Miller, Bobby",CU,101.1,579
702275,"Ritchie, JR",CH,101.1,96
675921,"Howard, Spencer",CU,101.1,152
623437,"Topa, Justin",FC,101.1,496
688642,"Agnos, Zach",FF,101.1,303
820862,"Fermin, José",SL,101.1,439
806188,"Gibson, Cade",FF,101.1,86
623454,"Anderson, Drew",CH,101.0,247
669912,"Snead, Kirby",SL,101.0,367
650633,"King, Michael",ST,101.0,1843
641941,"Pagán, Emilio",FC,101.0,1363
676775,"Winn, Keaton",FS,101.0,928
641755,"Kinley, Tyler",CU,101.0,221
621052,"Reyes, Alex",CH,101.0,114
688138,"Evans, Logan",ST,101.0,315
686799,"Kochanowicz, Jack",ST,101.0,103
696070,"Rojas, Kendry",SL,101.0,64
543594,"Nolin, Sean",CH,101.0,78
665048,"Harris, Hobie",FC,101.0,54
640470,"Alzolay, Adbert",FC,101.0,207
700249,"Povich, Cade",SL,101.0,137
670174,"Winckowski, Josh",FC,101.0,1063
669203,"Burnes, Corbin",CH,101.0,1333
668678,"Gallen, Zac",FF,101.0,7361
608717,"Stratton, Chris",CH,101.0,522
669302,"Gilbert, Logan",FF,101.0,6276
669372,"Ginn, J.T.",FC,101.0,368
605195,"Crick, Kyle",FF,101.0,161
682608,"Gray, Peyton",CH,100.9,139
592779,"Stewart, Brock",SI,100.9,118
804636,"Tong, Jonah",CH,100.9,102
572193,"Tepera, Ryan",SL,100.9,865
641672,"Hatch, Thomas",FF,100.9,203
656464,"Ginkel, Kevin",SI,100.9,245
686701,"Bergert, Ryan",FF,100.9,558
573124,"Rogers, Taylor",SI,100.9,2234
666142,"Ragans, Cole",SL,100.9,837
605521,"Warren, Art",SL,100.9,583
666277,"Soriano, George",ST,100.9,690
676083,"Junk, Janson",ST,100.9,449
676596,"Fleming, Josh",FC,100.9,681
663947,"Holton, Tyler",FC,100.9,1139
663546,"Hjelle, Sean",SI,100.9,1310
641771,"Kuhl, Chad",SL,100.9,2202
554430,"Wheeler, Zack",ST,100.9,1309
693645,"Schlittler, Cam",CU,100.9,285
669923,"Kirby, George",KC,100.9,1216
806188,"Gibson, Cade",ST,100.8,187
665001,"Kelley, Trevor",CU,100.8,113
683742,"Franco, Jose",SL,100.8,124
689225,"Brieske, Beau",SI,100.8,508
686753,"Jameson, Drey",SL,100.8,267
668390,"Winn, Cole",FS,100.8,193
594985,"Rowen, Ben",SL,100.8,102
650633,"King, Michael",SI,100.8,2906
642121,"Sulser, Cole",CH,100.8,985
519076,"Nelson, Jimmy",FF,100.8,173
605397,"Musgrove, Joe",CH,100.8,633
687911,"King, Bryan",FF,100.8,1131
663423,"Thornton, Trent",CU,100.8,583
592145,"Biddle, Jesse",CU,100.8,56
641585,"France, J.P.",CH,100.8,467
455119,"Martin, Chris",FS,100.8,450
681035,"Scott, Christian",FC,100.8,90
701643,"Hartwig, Grant",SI,100.8,299
676206,"Tarnok, Freddy",FF,100.8,148
656686,"Martin, Corbin",FF,100.8,689
686752,"Pepiot, Ryan",SL,100.8,1110
660825,"Bazardo, Eduard",SI,100.7,986
621593,"Castro, Anthony",SL,100.7,338
620454,"Castillo, José",FF,100.7,81
681676,"Fernandez, Ryan",FF,100.7,743
663423,"Thornton, Trent",SI,100.7,162
686218,"Sheehan, Emmet",SL,100.7,912
622608,"Senzatela, Antonio",CH,100.7,441
668984,"Legumina, Casey",SI,100.7,270
570663,"Robles, Hansel",SL,100.7,329
680885,"Schwellenbach, Spencer",FC,100.7,495
668674,"Erceg, Lucas",FF,100.7,1049
666205,"Muller, Kyle",SL,100.7,844
702352,"Bivens, Spencer",SI,100.7,820
663992,"Lovelady, Richard",SL,100.7,524
543037,"Cole, Gerrit",CH,100.7,1050
669618,"Barlow, Joe",SL,100.7,608
621348,"Clay, Sam",SI,100.7,528
623211,"Brazobán, Huascar",SI,100.7,1074
669387,"Mlodzinski, Carmen",ST,100.7,501
664294,"Moreta, Dauri",CH,100.7,208
684320,"Rodríguez, Yariel",FF,100.7,1109
642068,"Sheffield, Jordan",CH,100.7,76
670183,"Acton, Garrett",SL,100.7,54
693686,"Miles, Spencer",SL,100.7,116
622253,"Tate, Dillon",CH,100.7,494
622098,"Smith, Drew",CH,100.7,101
808963,"Sasaki, Roki",FS,100.7,152
572143,"Smith, Burch",CH,100.6,92
689266,"Dodd, Dylan",FC,100.6,289
592741,"Shreve, Chasen",FF,100.6,856
605513,"Turnbull, Spencer",CH,100.6,170
683003,"Jones, Jared",CH,100.6,124
664141,"Brubaker, JT",SL,100.6,1654
656605,"Keller, Mitch",CH,100.6,656
674370,"Bido, Osvaldo",SI,100.6,603
592662,"Ray, Robbie",CH,100.6,697
663372,"Feltner, Ryan",CU,100.6,498
660787,"De los Santos, Yerry",SI,100.6,901
445926,"Chavez, Jesse",CU,100.6,75
518876,"Kelly, Merrill",CU,100.6,1638
675989,"Bolton, Cody",FF,100.6,356
573204,"Thielbar, Caleb",ST,100.6,1139
608331,"Fried, Max",FC,100.6,1342
605151,"Bradley, Archie",SI,100.6,297
669684,"Murphy, Chris",CH,100.6,53
592314,"Foltynewicz, Mike",CU,100.6,279
672851,"Adon, Joan",SI,100.6,185
700669,"Graceffo, Gordon",SL,100.6,285
656061,"Abreu, Albert",FF,100.6,220
693433,"Woo, Bryan",SL,100.6,803
660730,"Rodríguez, Elvin",CH,100.6,69
628711,"Urías, Julio",CH,100.5,1288
600986,"Vieira, Thyago",FF,100.5,167
686839,"White, Brendan",ST,100.5,184
605513,"Turnbull, Spencer",SL,100.5,364
543101,"DeSclafani, Anthony",SI,100.5,1081
667463,"King, John",FC,100.5,107
669674,"Long, Sam",CU,100.5,994
448179,"Hill, Rich",CU,100.5,2590
541640,"Ramírez, Erasmo",FC,100.5,1343
663432,"Rainey, Tanner",SL,100.5,754
572703,"Bard, Luke",SL,100.5,55
669169,"Heasley, Jonathan",CH,100.5,439
571578,"Corbin, Patrick",FC,100.5,1342
663372,"Feltner, Ryan",FF,100.5,2148
595465,"Winkler, Dan",SI,100.5,50
665896,"Marte, José",SL,100.5,120
676969,"de Geus, Brett",FC,100.5,225
694462,"Waldrep, Hurston",FS,100.5,276
663474,"McKenzie, Triston",FF,100.5,3905
686610,"Waldichuk, Ken",CH,100.5,507
670329,"Garcia, Rico",CH,100.5,285
493603,"Ottavino, Adam",FC,100.5,323
592779,"Stewart, Brock",CH,100.5,66
808967,"Yamamoto, Yoshinobu",FC,100.5,634
608723,"Voth, Austin",FC,100.5,925
682990,"Priester, Quinn",CH,100.5,199
641585,"France, J.P.",FF,100.5,1107
676775,"Winn, Keaton",SI,100.5,327
656629,"Kopech, Michael",FC,100.5,153
625643,"López, Reynaldo",CU,100.4,398
448855,"Guerra, Junior",SI,100.4,467
506433,"Darvish, Yu",FS,100.4,727
554430,"Wheeler, Zack",FS,100.4,540
669302,"Gilbert, Logan",FS,100.4,1444
685410,"Battenfield, Peyton",CU,100.4,59
660896,"Alcala, Jorge",FF,100.4,1313
680767,"Vodnik, Victor",SL,100.4,485
640444,"Crowe, Wil",SI,100.4,558
607455,"Banda, Anthony",CH,100.4,532
571946,"Miller, Shelby",FS,100.4,539
689672,"Thorpe, Drew",FC,100.4,104
690997,"McLean, Nolan",CH,100.4,146
689266,"Dodd, Dylan",SI,100.4,248
657140,"Wright, Kyle",CH,100.4,421
621112,"Blackburn, Paul",FC,100.4,1499
518633,"Duffy, Danny",CU,100.4,109
605200,"Davies, Zach",CH,100.4,1966
672715,"Patiño, Luis",SI,100.4,168
671131,"Rutledge, Jackson",FF,100.4,409
686730,"Spiers, Carson",FF,100.4,540
687792,"Herz, DJ",KC,100.4,53
675912,"Lowther, Zac",CH,100.3,98
669022,"Gore, MacKenzie",CU,100.3,2176
660906,"Pérez, Francisco",SL,100.3,166
681857,"Olson, Reese",CH,100.3,995
676428,"Hurter, Brant",CH,100.3,200
656266,"Bukauskas, J.B.",SL,100.3,120
592229,"Covey, Dylan",SI,100.3,303
660604,"Rangel, Alan",FF,100.3,76
687145,"Justice, Evan",FF,100.3,129
680732,"Burke, Sean",SL,100.3,793
680742,"Bowlan, Jonathan",SL,100.3,227
502202,"Boxberger, Brad",SL,100.3,613
608328,"De Jong, Chase",FF,100.3,1013
663559,"Falter, Bailey",FS,100.3,151
665622,"Medina, Luis",SL,100.3,682
453281,"LeBlanc, Wade",CU,100.3,86
683155,"Estes, Joey",FF,100.3,1207
621383,"Banks, Tanner",FF,100.3,1444
657140,"Wright, Kyle",SI,100.2,884
688297,"Roycroft, Chris",FC,100.2,92
657746,"Ryan, Joe",FS,100.2,1646
670167,"Schreiber, John",ST,100.2,1349
681911,"Vesia, Alex",CH,100.2,197
681517,"Leahy, Kyle",SL,100.2,605
663455,"Pilkington, Konnor",FF,100.2,954
661269,"Gutierrez, Vladimir",SL,100.2,567
606303,"Payamps, Joel",SI,100.2,891
573204,"Thielbar, Caleb",SL,100.2,131
641154,"López, Pablo",CU,100.2,1191
594943,"Neal, Zach",FF,100.2,59
643377,"Jax, Griffin",CU,100.2,231
673540,"Senga, Kodai",CU,100.2,73
624133,"Suarez, Ranger",SL,100.2,315
621051,"Wilson, Steven",SL,100.2,137
453284,"Parker, Blake",CU,100.2,56
475479,"Phelps, David",SI,100.2,134
680739,"Winder, Josh",CH,100.2,297
680732,"Burke, Sean",SI,100.2,280
670456,"Hammer, JD",FF,100.2,240
592644,"Plutko, Adam",CU,100.2,70
518748,"Grimm, Justin",CU,100.2,58
605347,"López, Jorge",KC,100.2,1111
503449,"Peralta, Wily",SL,100.1,553
608372,"Sugano, Tomoyuki",FF,100.1,689
678394,"Bello, Brayan",CU,100.1,71
596071,"Peters, Dillon",SI,100.1,247
805673,"Matthews, Zebby",CU,100.1,129
682847,"Ortiz, Luis",SI,100.1,1259
606996,"Hart, Kyle",SI,100.1,221
518876,"Kelly, Merrill",FC,100.1,2461
661527,"Martinez, Seth",FF,100.1,772
656924,"Ryan, Ryder",SL,100.1,154
472610,"García, Luis",FS,100.1,719
678692,"Henriquez, Ronny",ST,100.1,328
608331,"Fried, Max",ST,100.1,712
676917,"Cavalli, Cade",FF,100.1,600
621294,"Heller, Ben",SI,100.1,185
592662,"Ray, Robbie",SL,100.1,3349
669276,"Lee, Dylan",CH,100.1,369
696062,"Dotel, Wilber",FF,100.1,89
689441,"Crow, Coleman",FC,100.1,51
680802,"Weiss, Ryan",CH,100.1,84
572403,"VerHagen, Drew",CH,100.1,179
607625,"Lugo, Seth",FC,100.1,814
663986,"Stephan, Trevor",FS,100.1,718
669270,"Kuhnel, Joel",FF,100.1,298
673513,"Matsui, Yuki",ST,100.1,184
643230,"Brault, Steven",CH,100.1,105
445926,"Chavez, Jesse",FC,100.1,1908
